case,Last_Event,First_Event,Case_Duration,Variants,Case_Duration in minutes
3659,End,Register,404.0,2,6.73
3662,End,Register,211.0,2,3.52
3667,End,Register,412.0,2,6.87
3669,End,Register,468.0,2,7.8
3675,End,Register,277.0,2,4.62
3679,End,Register,437.0,2,7.28
3680,End,Register,260.0,2,4.33
3682,End,Register,386.0,2,6.43
3683,End,Register,399.0,2,6.65
3688,End,Register,313.0,2,5.22
3693,End,Register,426.0,2,7.1
3694,End,Register,192.0,2,3.2
3697,End,Register,382.0,2,6.37
3698,End,Register,256.0,2,4.27
3699,End,Register,437.0,2,7.28
3705,End,Register,250.0,2,4.17
3708,End,Register,319.0,2,5.32
3718,End,Register,413.0,2,6.88
3719,End,Register,330.0,2,5.5
3721,End,Register,319.0,2,5.32
3722,End,Register,361.0,2,6.02
3728,End,Register,162.0,2,2.7
3730,End,Register,269.0,2,4.48
3731,End,Register,278.0,2,4.63
3733,End,Register,281.0,2,4.68
3735,End,Register,310.0,2,5.17
3736,End,Register,376.0,2,6.27
3737,End,Register,300.0,2,5.0
3739,End,Register,443.0,2,7.38
3740,End,Register,257.0,2,4.28
3742,End,Register,213.0,2,3.55
3749,End,Register,313.0,2,5.22
3751,End,Register,251.0,2,4.18
3752,End,Register,138.0,2,2.3
3757,End,Register,228.0,2,3.8
3758,End,Register,409.0,2,6.82
3764,End,Register,364.0,2,6.07
3772,End,Register,264.0,2,4.4
3776,End,Register,262.0,2,4.37
3777,End,Register,333.0,2,5.55
3778,End,Register,357.0,2,5.95
3780,End,Register,201.0,2,3.35
3785,End,Register,350.0,2,5.83
3786,End,Register,280.0,2,4.67
3787,End,Register,202.0,2,3.37
3789,End,Register,476.0,2,7.93
3802,End,Register,239.0,2,3.98
3808,End,Register,374.0,2,6.23
3814,End,Register,181.0,2,3.02
3816,End,Register,385.0,2,6.42
3826,End,Register,350.0,2,5.83
3827,End,Register,291.0,2,4.85
3831,End,Register,229.0,2,3.82
3837,End,Register,387.0,2,6.45
3840,End,Register,441.0,2,7.35
3841,End,Register,237.0,2,3.95
3857,End,Register,258.0,2,4.3
3858,End,Register,264.0,2,4.4
3859,End,Register,327.0,2,5.45
3860,End,Register,233.0,2,3.88
3861,End,Register,241.0,2,4.02
3862,End,Register,303.0,2,5.05
3866,End,Register,280.0,2,4.67
3868,End,Register,320.0,2,5.33
3870,End,Register,206.0,2,3.43
3871,End,Register,313.0,2,5.22
3883,End,Register,357.0,2,5.95
3885,End,Register,213.0,2,3.55
3887,End,Register,284.0,2,4.73
3889,End,Register,397.0,2,6.62
3893,End,Register,368.0,2,6.13
3894,End,Register,298.0,2,4.97
3896,End,Register,290.0,2,4.83
3898,End,Register,314.0,2,5.23
3904,End,Register,145.0,2,2.42
3907,End,Register,333.0,2,5.55
3909,End,Register,54703.0,2,911.72
3911,End,Register,54392.0,2,906.53
3915,End,Register,285.0,2,4.75
3918,End,Register,394.0,2,6.57
3919,End,Register,325.0,2,5.42
3932,End,Register,248.0,2,4.13
3938,End,Register,395.0,2,6.58
3941,End,Register,282.0,2,4.7
3945,End,Register,422.0,2,7.03
3949,End,Register,370.0,2,6.17
3950,End,Register,529.0,2,8.82
3953,End,Register,260.0,2,4.33
3957,End,Register,368.0,2,6.13
3970,End,Register,336.0,2,5.6
3972,End,Register,442.0,2,7.37
3976,End,Register,297.0,2,4.95
3978,End,Register,379.0,2,6.32
3983,End,Register,330.0,2,5.5
3984,End,Register,308.0,2,5.13
3986,End,Register,327.0,2,5.45
3994,End,Register,315.0,2,5.25
3999,End,Register,359.0,2,5.98
4000,End,Register,402.0,2,6.7
4003,End,Register,314.0,2,5.23
4006,End,Register,256.0,2,4.27
4011,End,Register,416.0,2,6.93
4013,End,Register,365.0,2,6.08
4019,End,Register,292.0,2,4.87
4020,End,Register,254.0,2,4.23
4023,End,Register,403.0,2,6.72
4028,End,Register,321.0,2,5.35
4034,End,Register,257.0,2,4.28
4036,End,Register,336.0,2,5.6
4041,End,Register,304.0,2,5.07
4043,End,Register,260.0,2,4.33
4044,End,Register,368.0,2,6.13
4048,End,Register,395.0,2,6.58
4053,End,Register,272.0,2,4.53
4056,End,Register,276.0,2,4.6
4057,End,Register,297.0,2,4.95
4063,End,Register,244.0,2,4.07
4065,End,Register,357.0,2,5.95
4066,End,Register,264.0,2,4.4
4075,End,Register,309.0,2,5.15
4084,End,Register,343.0,2,5.72
4093,End,Register,316.0,2,5.27
4097,End,Register,414.0,2,6.9
4105,End,Register,252.0,2,4.2
4107,End,Register,302.0,2,5.03
4108,End,Register,301.0,2,5.02
4111,End,Register,196.0,2,3.27
4113,End,Register,317.0,2,5.28
4123,End,Register,299.0,2,4.98
4136,End,Register,360.0,2,6.0
4143,End,Register,338.0,2,5.63
4148,End,Register,342.0,2,5.7
4152,End,Register,330.0,2,5.5
4153,End,Register,282.0,2,4.7
4154,End,Register,375.0,2,6.25
4162,End,Register,227.0,2,3.78
4165,End,Register,306.0,2,5.1
4167,End,Register,431.0,2,7.18
4168,End,Register,348.0,2,5.8
4169,End,Register,394.0,2,6.57
4171,End,Register,292.0,2,4.87
4174,End,Register,340.0,2,5.67
4177,End,Register,370.0,2,6.17
4179,End,Register,256.0,2,4.27
4187,End,Register,245.0,2,4.08
4197,End,Register,249.0,2,4.15
4198,End,Register,386.0,2,6.43
4203,End,Register,401.0,2,6.68
4204,End,Register,497.0,2,8.28
4209,End,Register,349.0,2,5.82
4211,End,Register,261.0,2,4.35
4214,End,Register,221.0,2,3.68
4216,End,Register,398.0,2,6.63
4218,End,Register,283.0,2,4.72
4219,End,Register,273.0,2,4.55
4229,End,Register,345.0,2,5.75
4230,End,Register,231.0,2,3.85
4235,End,Register,313.0,2,5.22
4236,End,Register,160.0,2,2.67
4237,End,Register,371.0,2,6.18
4238,End,Register,380.0,2,6.33
4241,End,Register,297.0,2,4.95
4242,End,Register,359.0,2,5.98
4244,End,Register,381.0,2,6.35
4248,End,Register,377.0,2,6.28
4251,End,Register,422.0,2,7.03
4254,End,Register,268.0,2,4.47
4255,End,Register,320.0,2,5.33
4256,End,Register,382.0,2,6.37
4261,End,Register,364.0,2,6.07
4262,End,Register,354.0,2,5.9
4268,End,Register,319.0,2,5.32
4274,End,Register,336.0,2,5.6
4276,End,Register,443.0,2,7.38
4283,End,Register,329.0,2,5.48
4285,End,Register,342.0,2,5.7
4287,End,Register,283.0,2,4.72
4288,End,Register,434.0,2,7.23
4292,End,Register,271.0,2,4.52
4293,End,Register,399.0,2,6.65
4295,End,Register,336.0,2,5.6
4302,End,Register,303.0,2,5.05
4305,End,Register,357.0,2,5.95
4307,End,Register,520.0,2,8.67
4318,End,Register,238.0,2,3.97
4320,End,Register,259.0,2,4.32
4321,End,Register,398.0,2,6.63
4322,End,Register,264.0,2,4.4
4324,End,Register,362.0,2,6.03
4328,End,Register,178.0,2,2.97
4332,End,Register,237.0,2,3.95
4333,End,Register,349.0,2,5.82
4334,End,Register,340.0,2,5.67
4335,End,Register,359.0,2,5.98
4338,End,Register,372.0,2,6.2
4339,End,Register,317.0,2,5.28
4341,End,Register,364.0,2,6.07
4342,End,Register,320.0,2,5.33
4349,End,Register,232.0,2,3.87
4354,End,Register,328.0,2,5.47
4356,End,Register,354.0,2,5.9
4380,End,Register,249.0,2,4.15
4390,End,Register,376.0,2,6.27
4391,End,Register,301.0,2,5.02
4392,End,Register,207.0,2,3.45
4393,End,Register,253.0,2,4.22
4394,End,Register,248.0,2,4.13
4395,End,Register,402.0,2,6.7
4400,End,Register,396.0,2,6.6
4408,End,Register,344.0,2,5.73
4411,End,Register,379.0,2,6.32
4423,End,Register,167.0,2,2.78
4428,End,Register,484.0,2,8.07
4430,End,Register,205.0,2,3.42
4431,End,Register,351.0,2,5.85
4435,End,Register,323.0,2,5.38
4438,End,Register,425.0,2,7.08
4444,End,Register,301.0,2,5.02
4457,End,Register,250.0,2,4.17
4461,End,Register,231.0,2,3.85
4462,End,Register,352.0,2,5.87
4465,End,Register,446.0,2,7.43
4466,End,Register,353.0,2,5.88
4467,End,Register,300.0,2,5.0
4469,End,Register,295.0,2,4.92
4472,End,Register,240.0,2,4.0
4475,End,Register,418.0,2,6.97
4477,End,Register,430.0,2,7.17
4482,End,Register,377.0,2,6.28
4484,End,Register,383.0,2,6.38
4493,End,Register,303.0,2,5.05
4497,End,Register,372.0,2,6.2
4500,End,Register,211.0,2,3.52
4507,End,Register,299.0,2,4.98
4508,End,Register,358.0,2,5.97
4510,End,Register,241.0,2,4.02
4512,End,Register,314.0,2,5.23
4514,End,Register,203.0,2,3.38
4515,End,Register,388.0,2,6.47
4521,End,Register,383.0,2,6.38
4522,End,Register,247.0,2,4.12
4524,End,Register,401.0,2,6.68
4525,End,Register,345.0,2,5.75
4536,End,Register,375.0,2,6.25
4538,End,Register,236.0,2,3.93
4541,End,Register,266.0,2,4.43
4542,End,Register,245.0,2,4.08
4545,End,Register,241.0,2,4.02
4548,End,Register,300.0,2,5.0
4552,End,Register,264.0,2,4.4
4557,End,Register,270.0,2,4.5
4558,End,Register,360.0,2,6.0
4560,End,Register,277.0,2,4.62
4567,End,Register,289.0,2,4.82
4572,End,Register,288.0,2,4.8
4573,End,Register,215.0,2,3.58
4584,End,Register,238.0,2,3.97
4589,End,Register,396.0,2,6.6
4590,End,Register,310.0,2,5.17
4597,End,Register,327.0,2,5.45
4599,End,Register,284.0,2,4.73
4610,End,Register,225.0,2,3.75
4612,End,Register,345.0,2,5.75
4617,End,Register,335.0,2,5.58
4624,End,Register,248.0,2,4.13
4626,End,Register,398.0,2,6.63
4628,End,Register,331.0,2,5.52
4630,End,Register,291.0,2,4.85
4634,End,Register,329.0,2,5.48
4639,End,Register,147.0,2,2.45
4640,End,Register,237.0,2,3.95
4641,End,Register,242.0,2,4.03
4642,End,Register,306.0,2,5.1
4643,End,Register,311.0,2,5.18
4644,End,Register,270.0,2,4.5
4654,End,Register,327.0,2,5.45
4662,End,Register,208.0,2,3.47
4667,End,Register,281.0,2,4.68
4670,End,Register,348.0,2,5.8
4671,End,Register,274.0,2,4.57
4681,End,Register,436.0,2,7.27
4684,End,Register,293.0,2,4.88
4685,End,Register,395.0,2,6.58
4686,End,Register,393.0,2,6.55
4695,End,Register,403.0,2,6.72
4704,End,Register,490.0,2,8.17
4707,End,Register,214.0,2,3.57
4709,End,Register,290.0,2,4.83
4712,End,Register,330.0,2,5.5
4713,End,Register,200.0,2,3.33
4717,End,Register,396.0,2,6.6
4718,End,Register,296.0,2,4.93
4723,End,Register,306.0,2,5.1
4724,End,Register,347.0,2,5.78
4733,End,Register,341.0,2,5.68
4759,End,Register,471.0,2,7.85
4766,End,Register,358.0,2,5.97
4767,End,Register,282.0,2,4.7
4770,End,Register,305.0,2,5.08
4777,End,Register,246.0,2,4.1
4783,End,Register,368.0,2,6.13
4789,End,Register,277.0,2,4.62
4790,End,Register,412.0,2,6.87
4791,End,Register,338.0,2,5.63
4792,End,Register,219.0,2,3.65
4793,End,Register,239.0,2,3.98
4797,End,Register,396.0,2,6.6
4807,End,Register,296.0,2,4.93
4808,End,Register,220.0,2,3.67
4813,End,Register,407.0,2,6.78
4814,End,Register,298.0,2,4.97
4815,End,Register,364.0,2,6.07
4817,End,Register,351.0,2,5.85
4819,End,Register,305.0,2,5.08
4820,End,Register,320.0,2,5.33
4824,End,Register,346.0,2,5.77
4827,End,Register,297.0,2,4.95
4828,End,Register,349.0,2,5.82
4835,End,Register,304.0,2,5.07
4837,End,Register,303.0,2,5.05
4839,End,Register,355.0,2,5.92
4841,End,Register,324.0,2,5.4
4845,End,Register,173.0,2,2.88
4848,End,Register,335.0,2,5.58
4849,End,Register,373.0,2,6.22
4853,End,Register,374.0,2,6.23
4857,End,Register,372.0,2,6.2
4859,End,Register,395.0,2,6.58
4862,End,Register,322.0,2,5.37
4865,End,Register,426.0,2,7.1
4866,End,Register,266.0,2,4.43
4868,End,Register,403.0,2,6.72
4872,End,Register,284.0,2,4.73
4876,End,Register,302.0,2,5.03
4879,End,Register,238.0,2,3.97
4883,End,Register,238.0,2,3.97
4885,End,Register,325.0,2,5.42
4893,End,Register,262.0,2,4.37
4897,End,Register,316.0,2,5.27
4899,End,Register,214.0,2,3.57
4903,End,Register,368.0,2,6.13
4904,End,Register,274.0,2,4.57
4915,End,Register,54453.0,2,907.55
4917,End,Register,54382.0,2,906.37
4918,End,Register,243.0,2,4.05
4921,End,Register,347.0,2,5.78
4922,End,Register,262.0,2,4.37
4924,End,Register,316.0,2,5.27
4930,End,Register,274.0,2,4.57
4931,End,Register,354.0,2,5.9
4934,End,Register,240.0,2,4.0
4939,End,Register,357.0,2,5.95
4940,End,Register,302.0,2,5.03
4942,End,Register,320.0,2,5.33
4945,End,Register,185.0,2,3.08
4947,End,Register,270.0,2,4.5
4956,End,Register,252.0,2,4.2
4958,End,Register,400.0,2,6.67
4961,End,Register,283.0,2,4.72
4965,End,Register,375.0,2,6.25
4966,End,Register,401.0,2,6.68
4967,End,Register,310.0,2,5.17
4969,End,Register,475.0,2,7.92
4970,End,Register,223.0,2,3.72
4990,End,Register,278.0,2,4.63
4994,End,Register,356.0,2,5.93
4999,End,Register,346.0,2,5.77
5002,End,Register,335.0,2,5.58
5003,End,Register,246.0,2,4.1
5006,End,Register,285.0,2,4.75
5009,End,Register,447.0,2,7.45
5014,End,Register,343.0,2,5.72
5017,End,Register,263.0,2,4.38
5018,End,Register,243.0,2,4.05
5019,End,Register,341.0,2,5.68
5020,End,Register,214.0,2,3.57
5026,End,Register,356.0,2,5.93
5031,End,Register,336.0,2,5.6
5040,End,Register,383.0,2,6.38
5044,End,Register,273.0,2,4.55
5047,End,Register,230.0,2,3.83
5051,End,Register,328.0,2,5.47
5058,End,Register,365.0,2,6.08
5063,End,Register,182.0,2,3.03
5067,End,Register,410.0,2,6.83
5068,End,Register,405.0,2,6.75
5070,End,Register,378.0,2,6.3
5072,End,Register,248.0,2,4.13
5077,End,Register,220.0,2,3.67
5078,End,Register,381.0,2,6.35
5081,End,Register,385.0,2,6.42
5086,End,Register,296.0,2,4.93
5090,End,Register,403.0,2,6.72
5091,End,Register,402.0,2,6.7
5095,End,Register,122.0,2,2.03
5096,End,Register,339.0,2,5.65
5099,End,Register,231.0,2,3.85
5102,End,Register,345.0,2,5.75
5108,End,Register,279.0,2,4.65
5110,End,Register,308.0,2,5.13
5111,End,Register,175.0,2,2.92
5112,End,Register,257.0,2,4.28
5113,End,Register,298.0,2,4.97
5116,End,Register,292.0,2,4.87
5120,End,Register,228.0,2,3.8
5124,End,Register,377.0,2,6.28
5125,End,Register,459.0,2,7.65
5127,End,Register,268.0,2,4.47
5129,End,Register,305.0,2,5.08
5141,End,Register,291.0,2,4.85
5142,End,Register,204.0,2,3.4
5143,End,Register,379.0,2,6.32
5145,End,Register,307.0,2,5.12
5149,End,Register,216.0,2,3.6
5151,End,Register,363.0,2,6.05
5154,End,Register,329.0,2,5.48
5158,End,Register,267.0,2,4.45
5162,End,Register,286.0,2,4.77
5163,End,Register,347.0,2,5.78
5164,End,Register,391.0,2,6.52
5169,End,Register,302.0,2,5.03
5171,End,Register,452.0,2,7.53
5177,End,Register,312.0,2,5.2
5179,End,Register,294.0,2,4.9
5183,End,Register,254.0,2,4.23
5184,End,Register,322.0,2,5.37
5185,End,Register,376.0,2,6.27
5192,End,Register,308.0,2,5.13
5193,End,Register,418.0,2,6.97
5197,End,Register,256.0,2,4.27
5205,End,Register,425.0,2,7.08
5210,End,Register,357.0,2,5.95
5211,End,Register,346.0,2,5.77
5214,End,Register,499.0,2,8.32
5216,End,Register,251.0,2,4.18
5218,End,Register,376.0,2,6.27
5220,End,Register,355.0,2,5.92
5225,End,Register,376.0,2,6.27
5231,End,Register,429.0,2,7.15
5234,End,Register,253.0,2,4.22
5244,End,Register,452.0,2,7.53
5245,End,Register,419.0,2,6.98
5252,End,Register,405.0,2,6.75
5255,End,Register,366.0,2,6.1
5258,End,Register,372.0,2,6.2
5259,End,Register,373.0,2,6.22
5260,End,Register,296.0,2,4.93
5261,End,Register,374.0,2,6.23
5263,End,Register,370.0,2,6.17
5268,End,Register,390.0,2,6.5
5269,End,Register,205.0,2,3.42
5271,End,Register,293.0,2,4.88
5277,End,Register,347.0,2,5.78
5279,End,Register,316.0,2,5.27
5283,End,Register,253.0,2,4.22
5284,End,Register,297.0,2,4.95
5286,End,Register,401.0,2,6.68
5289,End,Register,327.0,2,5.45
5293,End,Register,374.0,2,6.23
5294,End,Register,346.0,2,5.77
5305,End,Register,402.0,2,6.7
5311,End,Register,383.0,2,6.38
5314,End,Register,291.0,2,4.85
5316,End,Register,435.0,2,7.25
5318,End,Register,477.0,2,7.95
5321,End,Register,327.0,2,5.45
5322,End,Register,274.0,2,4.57
5327,End,Register,393.0,2,6.55
5330,End,Register,324.0,2,5.4
5335,End,Register,348.0,2,5.8
5338,End,Register,249.0,2,4.15
5340,End,Register,324.0,2,5.4
5341,End,Register,444.0,2,7.4
5342,End,Register,285.0,2,4.75
5347,End,Register,371.0,2,6.18
5351,End,Register,229.0,2,3.82
5353,End,Register,247.0,2,4.12
5357,End,Register,381.0,2,6.35
5359,End,Register,469.0,2,7.82
5365,End,Register,281.0,2,4.68
5367,End,Register,352.0,2,5.87
5369,End,Register,358.0,2,5.97
5376,End,Register,341.0,2,5.68
5380,End,Register,374.0,2,6.23
5394,End,Register,327.0,2,5.45
5396,End,Register,344.0,2,5.73
5397,End,Register,313.0,2,5.22
5398,End,Register,338.0,2,5.63
5400,End,Register,222.0,2,3.7
5406,End,Register,371.0,2,6.18
5411,End,Register,296.0,2,4.93
5414,End,Register,382.0,2,6.37
5416,End,Register,54571.0,2,909.52
5421,End,Register,54343.0,2,905.72
5423,End,Register,54325.0,2,905.42
5429,End,Register,293.0,2,4.88
5431,End,Register,280.0,2,4.67
5434,End,Register,249.0,2,4.15
5435,End,Register,308.0,2,5.13
5444,End,Register,298.0,2,4.97
5455,End,Register,335.0,2,5.58
5463,End,Register,234.0,2,3.9
5465,End,Register,269.0,2,4.48
5466,End,Register,259.0,2,4.32
5467,End,Register,302.0,2,5.03
5471,End,Register,349.0,2,5.82
5473,End,Register,277.0,2,4.62
5478,End,Register,314.0,2,5.23
5484,End,Register,195.0,2,3.25
5489,End,Register,319.0,2,5.32
5490,End,Register,297.0,2,4.95
5493,End,Register,185.0,2,3.08
5495,End,Register,289.0,2,4.82
5499,End,Register,327.0,2,5.45
5501,End,Register,314.0,2,5.23
5505,End,Register,294.0,2,4.9
5517,End,Register,413.0,2,6.88
5522,End,Register,325.0,2,5.42
5525,End,Register,382.0,2,6.37
5526,End,Register,218.0,2,3.63
5532,End,Register,248.0,2,4.13
5534,End,Register,331.0,2,5.52
5538,End,Register,384.0,2,6.4
5541,End,Register,411.0,2,6.85
5547,End,Register,318.0,2,5.3
5550,End,Register,328.0,2,5.47
5553,End,Register,427.0,2,7.12
5562,End,Register,266.0,2,4.43
5564,End,Register,228.0,2,3.8
5565,End,Register,269.0,2,4.48
5566,End,Register,435.0,2,7.25
5567,End,Register,297.0,2,4.95
5569,End,Register,308.0,2,5.13
5576,End,Register,375.0,2,6.25
5580,End,Register,321.0,2,5.35
5588,End,Register,290.0,2,4.83
5589,End,Register,296.0,2,4.93
5590,End,Register,315.0,2,5.25
5594,End,Register,376.0,2,6.27
5599,End,Register,361.0,2,6.02
5607,End,Register,195.0,2,3.25
5612,End,Register,377.0,2,6.28
5619,End,Register,481.0,2,8.02
5622,End,Register,327.0,2,5.45
5626,End,Register,218.0,2,3.63
5628,End,Register,379.0,2,6.32
5629,End,Register,256.0,2,4.27
5630,End,Register,327.0,2,5.45
5632,End,Register,256.0,2,4.27
5635,End,Register,436.0,2,7.27
5636,End,Register,248.0,2,4.13
5639,End,Register,358.0,2,5.97
5652,End,Register,254.0,2,4.23
5653,End,Register,347.0,2,5.78
5663,End,Register,364.0,2,6.07
5664,End,Register,363.0,2,6.05
5666,End,Register,333.0,2,5.55
5668,End,Register,327.0,2,5.45
5678,End,Register,295.0,2,4.92
5682,End,Register,282.0,2,4.7
5688,End,Register,375.0,2,6.25
5689,End,Register,295.0,2,4.92
5692,End,Register,235.0,2,3.92
5695,End,Register,325.0,2,5.42
5697,End,Register,305.0,2,5.08
5700,End,Register,423.0,2,7.05
5703,End,Register,245.0,2,4.08
5704,End,Register,321.0,2,5.35
5709,End,Register,406.0,2,6.77
5712,End,Register,271.0,2,4.52
5713,End,Register,261.0,2,4.35
5715,End,Register,272.0,2,4.53
5716,End,Register,370.0,2,6.17
5720,End,Register,354.0,2,5.9
5722,End,Register,387.0,2,6.45
5724,End,Register,363.0,2,6.05
5725,End,Register,390.0,2,6.5
5726,End,Register,287.0,2,4.78
5731,End,Register,502.0,2,8.37
5734,End,Register,278.0,2,4.63
5741,End,Register,274.0,2,4.57
5743,End,Register,297.0,2,4.95
5744,End,Register,356.0,2,5.93
5750,End,Register,193.0,2,3.22
5751,End,Register,150.0,2,2.5
5752,End,Register,349.0,2,5.82
5753,End,Register,373.0,2,6.22
5757,End,Register,257.0,2,4.28
5761,End,Register,292.0,2,4.87
5763,End,Register,369.0,2,6.15
5767,End,Register,440.0,2,7.33
5770,End,Register,474.0,2,7.9
5771,End,Register,309.0,2,5.15
5774,End,Register,295.0,2,4.92
5776,End,Register,460.0,2,7.67
5778,End,Register,422.0,2,7.03
5781,End,Register,374.0,2,6.23
5783,End,Register,211.0,2,3.52
5784,End,Register,371.0,2,6.18
5785,End,Register,325.0,2,5.42
5788,End,Register,136.0,2,2.27
5790,End,Register,147.0,2,2.45
5796,End,Register,324.0,2,5.4
5797,End,Register,298.0,2,4.97
5799,End,Register,362.0,2,6.03
5804,End,Register,357.0,2,5.95
5808,End,Register,275.0,2,4.58
5818,End,Register,416.0,2,6.93
5820,End,Register,329.0,2,5.48
5823,End,Register,354.0,2,5.9
5824,End,Register,337.0,2,5.62
5827,End,Register,372.0,2,6.2
5829,End,Register,299.0,2,4.98
5830,End,Register,322.0,2,5.37
5833,End,Register,380.0,2,6.33
5835,End,Register,306.0,2,5.1
5837,End,Register,445.0,2,7.42
5838,End,Register,280.0,2,4.67
5839,End,Register,315.0,2,5.25
5841,End,Register,387.0,2,6.45
5842,End,Register,398.0,2,6.63
5849,End,Register,278.0,2,4.63
5852,End,Register,390.0,2,6.5
5854,End,Register,300.0,2,5.0
5858,End,Register,290.0,2,4.83
5859,End,Register,352.0,2,5.87
5860,End,Register,288.0,2,4.8
5866,End,Register,369.0,2,6.15
5876,End,Register,248.0,2,4.13
5881,End,Register,396.0,2,6.6
5882,End,Register,321.0,2,5.35
5884,End,Register,440.0,2,7.33
5885,End,Register,361.0,2,6.02
5890,End,Register,287.0,2,4.78
5895,End,Register,416.0,2,6.93
